#################################################################
#                       GlycoTorch-Vina Results                 #
#################################################################

WARNING: The search space volume > 27000 Angstrom^3 (See FAQ)
ligand.pdbqt
Output will be ligand_out.pdbqt
Detected 8 CPUs
Reading input ...
CHI energy penalties NOT applied to torsion in linkage b/w A00   1  and A00   2  | ??? (?1 - 4e) 4C1
CHI energy penalties applied to torsion in linkage b/w A00   2  and A00   3  | 4C1 (a1 - 4a) 1C4
CHI energy penalties applied to torsion in linkage b/w A00   3  and A00   4  | 1C4 (a1 - 4e) 4C1
done.
Setting up the scoring function ... done.
Analyzing the binding site ... done.
Using random seed: -1062580792
Performing search ...
0%   10   20   30   40   50   60   70   80   90   100%
|----|----|----|----|----|----|----|----|----|----|
***************************************************
done.
Refining results ... done.

mode |   affinity |   chi,   |  affinity | dist from best mode
     | (kcal/mol) |   ffe    |  -chi -ff  | rmsd l.b.| rmsd u.b.
-----+------------+---------+--------------------+------------
  92         -0.9   0.0, 0.0      -0.9     66.264     70.729
  93         -0.9   0.0, 0.0      -0.9     71.439     75.719
  94         -0.9   0.0, 0.0      -0.9     58.196     62.701
  95         -0.9   0.0, 0.0      -0.9     71.411     75.879
  96         -0.9   0.0, 0.0      -0.9     66.476     71.690
  97         -0.9   0.0, 0.0      -0.9     64.844     69.751
  98         -0.9   0.0, 0.0      -0.9     58.753     62.718
  99         -0.9   0.0, 0.0      -0.9     71.102     75.958
 100         -0.9   0.0, 0.0      -0.9     56.000     61.009
Writing output ... done.
elapsed time: 2153.511s
