#################################################################
#                       GlycoTorch-Vina Results                 #
#################################################################

WARNING: The search space volume > 27000 Angstrom^3 (See FAQ)
ligand.pdbqt
Output will be ligand_out.pdbqt
Detected 8 CPUs
Reading input ...
CHI energy penalties NOT applied to torsion in linkage b/w A00   1  and A00   2  | ??? (?1 - 4e) 4C1
CHI energy penalties applied to torsion in linkage b/w A00   2  and A00   3  | 4C1 (a1 - 4a) 1C4
CHI energy penalties applied to torsion in linkage b/w A00   3  and A00   4  | 1C4 (a1 - 4e) 4C1
done.
Setting up the scoring function ... done.
Analyzing the binding site ... done.
Using random seed: 619754112
Performing search ...
0%   10   20   30   40   50   60   70   80   90   100%
|----|----|----|----|----|----|----|----|----|----|
***************************************************
done.
Refining results ... done.

mode |   affinity |   chi,   |  affinity | dist from best mode
     | (kcal/mol) |   ffe    |  -chi -ff  | rmsd l.b.| rmsd u.b.
-----+------------+---------+--------------------+------------
  78         -0.3   0.0, 0.0      -0.3    117.635    121.418
  79         -0.3   0.0, 0.0      -0.3    110.850    114.801
  80         -0.3   0.0, 0.0      -0.3     83.800     88.411
  81         -0.3   0.0, 0.0      -0.3    112.027    115.848
  82         -0.3   0.0, 0.0      -0.3    126.783    131.921
  83         -0.3   0.0, 0.0      -0.3     97.266    101.779
  84         -0.3   0.0, 0.0      -0.3    106.868    111.069
  85         -0.3   0.0, 0.0      -0.3    125.477    129.301
  86         -0.3   0.0, 0.0      -0.3     52.790     57.728
  87         -0.3   0.0, 0.0      -0.3     52.309     57.245
  88         -0.3   0.0, 0.0      -0.3     51.866     55.543
  89         -0.3   0.0, 0.0      -0.3     40.445     45.798
  90         -0.3   0.0, 0.0      -0.3     95.002    100.029
  91         -0.3   0.0, 0.0      -0.3     58.192     61.916
  92         -0.3   0.0, 0.0      -0.3     96.843    101.368
  93         -0.2   0.0, 0.0      -0.2     51.096     56.112
  94         -0.2   0.0, 0.0      -0.2    100.152    104.599
  95         -0.2   0.0, 0.0      -0.2     75.076     79.508
  96         -0.2   0.0, 0.0      -0.2     73.633     78.005
  97         -0.2   0.0, 0.0      -0.2    107.327    111.001
  98         -0.2   0.0, 0.0      -0.2     71.781     75.779
  99         -0.2   0.0, 0.0      -0.2    126.817    130.675
 100         -0.2   0.0, 0.0      -0.2    106.781    110.486
Writing output ... done.
elapsed time: 1485.836s
