#################################################################
#                       GlycoTorch-Vina Results                 #
#################################################################

WARNING: The search space volume > 27000 Angstrom^3 (See FAQ)
ligand.pdbqt
Output will be ligand_out.pdbqt
Detected 8 CPUs
Reading input ...
CHI energy penalties NOT applied to torsion in linkage b/w A00   1  and A00   2  | ??? (?1 - 4e) 4C1
CHI energy penalties applied to torsion in linkage b/w A00   2  and A00   3  | 4C1 (a1 - 4a) 1C4
CHI energy penalties applied to torsion in linkage b/w A00   3  and A00   4  | 1C4 (a1 - 4e) 4C1
done.
Setting up the scoring function ... done.
Analyzing the binding site ... done.
Using random seed: -335854604
Performing search ...
0%   10   20   30   40   50   60   70   80   90   100%
|----|----|----|----|----|----|----|----|----|----|
***************************************************
done.
Refining results ... done.

mode |   affinity |   chi,   |  affinity | dist from best mode
     | (kcal/mol) |   ffe    |  -chi -ff  | rmsd l.b.| rmsd u.b.
-----+------------+---------+--------------------+------------
  78         -1.1   0.0, 0.0      -1.1     57.695     63.008
  79         -1.1   0.0, 0.0      -1.1     64.208     67.660
  80         -1.1   0.0, 0.0      -1.1     62.379     67.293
  81         -1.1   0.0, 0.0      -1.1     53.934     57.790
  82         -1.1   0.0, 0.0      -1.1     70.877     74.959
  83         -1.1   0.0, 0.0      -1.1     76.675     82.950
  84         -1.1   0.0, 0.0      -1.1     79.076     83.633
  85         -1.1   0.0, 0.0      -1.1     63.712     69.412
  86         -1.1   0.0, 0.0      -1.1     60.945     65.805
  87         -1.1   0.0, 0.0      -1.1     36.218     40.382
  88         -1.1   0.0, 0.0      -1.1     53.022     57.537
  89         -1.1   0.0, 0.0      -1.1     67.457     72.552
  90         -1.1   0.0, 0.0      -1.1     83.682     88.900
  91         -1.1   0.0, 0.0      -1.1     89.627     94.788
  92         -1.1   0.0, 0.0      -1.1     63.316     67.918
  93         -1.1   3.0, 0.0      -4.0      7.526     14.787
  94         -1.1   0.0, 0.0      -1.1     81.279     86.105
  95         -1.1   0.0, 0.0      -1.1     55.275     59.032
  96         -1.1   0.0, 0.0      -1.1     35.768     40.706
  97         -0.7   2.1, 0.0      -2.7      7.331     15.732
  98         -0.6   2.1, 0.0      -2.7      7.957     16.540
  99         -0.5   2.4, 0.0      -2.9     11.414     17.217
 100         -0.4   2.3, 0.0      -2.7     27.595     31.755
Writing output ... done.
elapsed time: 1503.834s
