#################################################################
#                       GlycoTorch-Vina Results                 #
#################################################################

WARNING: The search space volume > 27000 Angstrom^3 (See FAQ)
ligand.pdbqt
Output will be ligand_out.pdbqt
Detected 8 CPUs
Reading input ...
CHI energy penalties NOT applied to torsion in linkage b/w A00   1  and A00   2  | ??? (?1 - 4e) 4C1
CHI energy penalties applied to torsion in linkage b/w A00   2  and A00   3  | 4C1 (a1 - 4a) 1C4
CHI energy penalties applied to torsion in linkage b/w A00   3  and A00   4  | 1C4 (a1 - 4e) 4C1
done.
Setting up the scoring function ... done.
Analyzing the binding site ... done.
Using random seed: 324359556
Performing search ...
0%   10   20   30   40   50   60   70   80   90   100%
|----|----|----|----|----|----|----|----|----|----|
***************************************************
done.
Refining results ... done.

mode |   affinity |   chi,   |  affinity | dist from best mode
     | (kcal/mol) |   ffe    |  -chi -ff  | rmsd l.b.| rmsd u.b.
-----+------------+---------+--------------------+------------
  78         -1.3   0.0, 0.0      -1.3     60.667     65.854
  79         -1.3   0.0, 0.0      -1.3     62.003     66.356
  80         -1.3   0.0, 0.0      -1.3     60.651     64.882
  81         -1.3   0.0, 0.0      -1.3     52.657     58.370
  82         -1.3   0.0, 0.0      -1.3     76.528     80.996
  83         -1.3   0.0, 0.0      -1.3     39.401     43.658
  84         -1.3   0.0, 0.0      -1.3     84.830     91.301
  85         -1.3   0.0, 0.0      -1.3     79.087     83.311
  86         -1.3   0.0, 0.0      -1.3     89.604     93.547
  87         -1.3   0.0, 0.0      -1.3     59.348     64.704
  88         -1.3   0.0, 0.0      -1.3     94.244     97.690
  89         -1.3   0.0, 0.0      -1.3     50.417     53.897
  90         -1.3   0.0, 0.0      -1.3     63.322     66.972
  91         -1.3   0.0, 0.0      -1.3     60.306     65.147
  92         -1.3   0.0, 0.0      -1.3     57.764     61.303
  93         -1.3   0.0, 0.0      -1.3     61.083     65.723
  94         -1.3   0.0, 0.0      -1.3     71.582     76.666
  95         -1.2   3.8, 0.0      -5.0     28.999     32.603
  96         -1.0   2.6, 0.0      -3.6     28.205     33.401
  97         -0.7   2.2, 0.0      -2.9     29.712     34.583
  98         -0.5   2.7, 0.0      -3.2     30.678     36.276
  99          0.1   6.0, 0.0      -5.9     26.987     32.183
 100          0.4   5.6, 0.0      -5.2     29.195     33.284
Writing output ... done.
elapsed time: 1602.809s
