#################################################################
#                       GlycoTorch-Vina Results                 #
#################################################################

WARNING: The search space volume > 27000 Angstrom^3 (See FAQ)
ligand.pdbqt
Output will be ligand_out.pdbqt
Detected 8 CPUs
Reading input ...
CHI energy penalties NOT applied to torsion in linkage b/w A00   1  and A00   2  | ??? (?1 - 4e) 4C1
CHI energy penalties applied to torsion in linkage b/w A00   2  and A00   3  | 4C1 (a1 - 4a) 1C4
CHI energy penalties applied to torsion in linkage b/w A00   3  and A00   4  | 1C4 (a1 - 4e) 4C1
done.
Setting up the scoring function ... done.
Analyzing the binding site ... done.
Using random seed: -1534755920
Performing search ...
0%   10   20   30   40   50   60   70   80   90   100%
|----|----|----|----|----|----|----|----|----|----|
***************************************************
done.
Refining results ... done.

mode |   affinity |   chi,   |  affinity | dist from best mode
     | (kcal/mol) |   ffe    |  -chi -ff  | rmsd l.b.| rmsd u.b.
-----+------------+---------+--------------------+------------
  78         -0.3   0.0, 0.0      -0.3    125.465    130.623
  79         -0.3   0.0, 0.0      -0.3    121.200    126.367
  80         -0.3   0.0, 0.0      -0.3    114.917    118.860
  81         -0.3   0.0, 0.0      -0.3    115.287    119.381
  82         -0.3   0.0, 0.0      -0.3     89.815     95.826
  83         -0.3   0.0, 0.0      -0.3    144.265    149.101
  84         -0.3   0.0, 0.0      -0.3    197.657    201.863
  85         -0.3   0.0, 0.0      -0.3     92.815     97.559
  86         -0.3   0.0, 0.0      -0.3    155.812    160.309
  87         -0.3   0.0, 0.0      -0.3    112.270    115.695
  88         -0.3   0.0, 0.0      -0.3    110.041    114.597
  89         -0.3   0.0, 0.0      -0.3    109.217    114.343
  90         -0.3   0.0, 0.0      -0.3    177.293    183.382
  91         -0.3   0.0, 0.0      -0.3    111.936    115.669
  92         -0.3   0.0, 0.0      -0.3     86.757     92.933
  93         -0.3   0.0, 0.0      -0.3    179.381    185.159
  94         -0.2   0.0, 0.0      -0.2    156.500    160.819
  95         -0.2   0.0, 0.0      -0.2    211.775    217.558
  96         -0.2   0.0, 0.0      -0.2    105.702    110.329
  97         -0.2   0.0, 0.0      -0.2    136.117    142.012
  98         -0.2   0.0, 0.0      -0.2    119.623    123.086
  99         -0.2   0.0, 0.0      -0.2    161.431    166.406
 100         -0.2   0.0, 0.0      -0.2    161.064    166.102
Writing output ... done.
elapsed time: 1691.422s
