#################################################################
#                       GlycoTorch-Vina Results                 #
#################################################################

WARNING: The search space volume > 27000 Angstrom^3 (See FAQ)
ligand.pdbqt
Output will be ligand_out.pdbqt
Detected 8 CPUs
Reading input ...
CHI energy penalties NOT applied to torsion in linkage b/w A00   1  and A00   2  | ??? (?1 - 4e) 4C1
CHI energy penalties applied to torsion in linkage b/w A00   2  and A00   3  | 4C1 (a1 - 4a) 1C4
CHI energy penalties applied to torsion in linkage b/w A00   3  and A00   4  | 1C4 (a1 - 4e) 4C1
done.
Setting up the scoring function ... done.
Analyzing the binding site ... done.
Using random seed: 1057005764
Performing search ...
0%   10   20   30   40   50   60   70   80   90   100%
|----|----|----|----|----|----|----|----|----|----|
***************************************************
done.
Refining results ... done.

mode |   affinity |   chi,   |  affinity | dist from best mode
     | (kcal/mol) |   ffe    |  -chi -ff  | rmsd l.b.| rmsd u.b.
-----+------------+---------+--------------------+------------
  78         -0.2   0.0, 0.0      -0.2     58.249     61.913
  79         -0.2   0.0, 0.0      -0.2     57.325     61.511
  80         -0.2   0.0, 0.0      -0.2     57.196     61.174
  81         -0.2   0.0, 0.0      -0.2     57.504     61.625
  82         -0.2   0.0, 0.0      -0.2     61.452     65.211
  83         -0.2   0.0, 0.0      -0.2     26.078     29.976
  84         -0.2   0.0, 0.0      -0.2     48.855     53.241
  85         -0.2   0.0, 0.0      -0.2     52.485     55.726
  86         -0.2   0.0, 0.0      -0.2     34.046     38.410
  87         -0.2   0.0, 0.0      -0.2     37.006     41.391
  88         -0.2   0.0, 0.0      -0.2     63.429     67.709
  89         -0.2   0.0, 0.0      -0.2     22.678     27.094
  90         -0.2   0.0, 0.0      -0.2     60.803     64.955
  91         -0.2   0.0, 0.0      -0.2     66.830     70.684
  92         -0.2   0.0, 0.0      -0.2     35.168     39.598
  93         -0.2   0.0, 0.0      -0.2     61.389     64.937
  94         -0.2   0.0, 0.0      -0.2     41.861     46.038
  95         -0.2   0.0, 0.0      -0.2     49.496     53.295
  96         -0.1   0.0, 0.0      -0.1     43.059     47.221
  97         -0.1   0.0, 0.0      -0.1     51.190     55.358
  98         -0.1   0.0, 0.0      -0.1     46.062     50.715
  99         -0.1   0.0, 0.0      -0.1     31.360     34.942
 100          0.5   2.2, 0.0      -1.7      3.205      8.984
Writing output ... done.
elapsed time: 2018.762s
