#################################################################
#                       GlycoTorch-Vina Results                 #
#################################################################

WARNING: The search space volume > 27000 Angstrom^3 (See FAQ)
ligand.pdbqt
Output will be ligand_out.pdbqt
Detected 8 CPUs
Reading input ...
CHI energy penalties NOT applied to torsion in linkage b/w A00   1  and A00   2  | ??? (?1 - 4e) 4C1
CHI energy penalties applied to torsion in linkage b/w A00   2  and A00   3  | 4C1 (a1 - 4a) 1C4
CHI energy penalties applied to torsion in linkage b/w A00   3  and A00   4  | 1C4 (a1 - 4e) 4C1
done.
Setting up the scoring function ... done.
Analyzing the binding site ... done.
Using random seed: -45879040
Performing search ...
0%   10   20   30   40   50   60   70   80   90   100%
|----|----|----|----|----|----|----|----|----|----|
***************************************************
done.
Refining results ... done.

mode |   affinity |   chi,   |  affinity | dist from best mode
     | (kcal/mol) |   ffe    |  -chi -ff  | rmsd l.b.| rmsd u.b.
-----+------------+---------+--------------------+------------
  78         -1.5   0.0, 0.0      -1.5     38.941     43.859
  79         -1.5   0.0, 0.0      -1.5     43.634     49.986
  80         -1.5   0.0, 0.0      -1.5     90.321     94.880
  81         -1.5   0.0, 0.0      -1.5    110.328    115.411
  82         -1.5   0.0, 0.0      -1.5     86.053     89.677
  83         -1.5   0.0, 0.0      -1.5     99.795    105.045
  84         -1.5   0.0, 0.0      -1.5    108.191    114.111
  85         -1.5   0.0, 0.0      -1.5     44.534     50.640
  86         -1.5   0.0, 0.0      -1.5     80.599     85.763
  87         -1.5   0.0, 0.0      -1.5    114.815    120.032
  88         -1.5   0.0, 0.0      -1.5    102.219    107.338
  89         -1.5   0.0, 0.0      -1.5     50.715     55.627
  90         -1.5   0.0, 0.0      -1.5    122.037    127.130
  91         -1.5   2.1, 0.0      -3.6     42.295     46.603
  92         -1.5   0.0, 0.0      -1.5    120.346    125.363
  93         -1.5   0.0, 0.0      -1.5    108.718    114.924
  94         -1.5   0.0, 0.0      -1.5    105.558    109.504
  95         -1.5   0.0, 0.0      -1.5     76.216     80.621
  96         -1.5   0.0, 0.0      -1.5     71.694     76.907
  97         -1.5   0.0, 0.0      -1.5    122.078    127.477
  98         -1.5   0.0, 0.0      -1.5     94.521     98.312
  99         -1.5   0.0, 0.0      -1.5     98.774    103.843
 100         -0.8   2.2, 0.0      -3.0     10.442     17.656
Writing output ... done.
elapsed time: 1626.224s
